StateID,ActID,RewardID,NextStateID,Done,CostID,StateIdMod,ActIdMod,RewardIdMod,NextStateIdMod,CostIdMod
"[69, 40]",[121],[98],"[69, 40]",[False],[0],"[0.004660800000000064, 0.007524360000000022]",[0.008019099999999996],[0.0001994323730468324],"[0.007307250000000031, 0.004573810000000025]",[0.0]
"[69, 40]",[128],[98],"[69, 39]",[False],[0],"[0.007307250000000031, 0.004573810000000025]",[0.0074143700000000035],[0.009570236206054645],"[0.009389240000000009, 0.009888530000000012]",[0.0]
"[69, 39]",[125],[99],"[70, 39]",[False],[0],"[0.009389240000000009, 0.009888530000000012]",[0.003642200000000014],[0.007252273559570447],"[0.000766529999999984, 0.006047489999999994]",[0.0]
"[70, 39]",[115],[99],"[70, 39]",[False],[0],"[0.000766529999999984, 0.006047489999999994]",[0.0019078600000000927],[0.009847698211670057],"[0.0016649500000000504, 0.004749769999999992]",[0.0]
"[70, 39]",[107],[99],"[70, 39]",[False],[0],"[0.0016649500000000504, 0.004749769999999992]",[0.004856369999999983],[0.008590469360351653],"[0.0024584000000000238, 0.005378370000000026]",[0.0]
"[70, 39]",[115],[100],"[70, 39]",[False],[0],"[0.0024584000000000238, 0.005378370000000026]",[0.004010729999999961],[0.0012910842895508048],"[0.003246919999999983, 0.004028079999999995]",[0.0]
"[70, 39]",[120],[100],"[70, 39]",[False],[0],"[0.003246919999999983, 0.004028079999999995]",[0.007175430000000135],[0.006649780273437524],"[0.0037485500000000137, 0.0013487300000000254]",[0.0]
"[70, 39]",[108],[100],"[70, 39]",[False],[0],"[0.0037485500000000137, 0.0013487300000000254]",[0.0023029200000000347],[0.00576496124267576],"[0.003987860000000006, 0.0017911199999999846]",[0.0]
"[70, 39]",[97],[99],"[70, 39]",[False],[0],"[0.003987860000000006, 0.0017911199999999846]",[0.007172840000000022],[0.009623584747314588],"[0.0044382300000000395, 0.004861830000000017]",[0.0]
"[70, 39]",[105],[99],"[70, 39]",[False],[0],"[0.0044382300000000395, 0.004861830000000017]",[0.006191290000000094],[0.0074331855773926685],"[0.00527460000000007, 0.00595700999999999]",[0.0]
"[70, 39]",[130],[100],"[70, 39]",[False],[0],"[0.00527460000000007, 0.00595700999999999]",[0.006179590000000141],[0.0077421188354491535],"[0.005952789999999982, 0.0008025199999999785]",[0.0]
"[70, 39]",[114],[100],"[70, 38]",[False],[0],"[0.005952789999999982, 0.0008025199999999785]",[0.0006872500000000177],[0.009776496887206922],"[0.006026939999999977, 0.009785299999999993]",[0.0]
"[70, 38]",[113],[101],"[70, 38]",[False],[0],"[0.006026939999999977, 0.009785299999999993]",[0.00642061000000003],[0.0015975379943846558],"[0.0059440900000000095, 0.008874839999999991]",[0.0]
"[70, 38]",[101],[100],"[70, 39]",[False],[0],"[0.0059440900000000095, 0.008874839999999991]",[0.005368400000000039],[0.007365989685058617],"[0.0058768499999999856, 0.0009906299999999976]",[0.0]
"[70, 39]",[113],[100],"[70, 39]",[False],[0],"[0.0058768499999999856, 0.0009906299999999976]",[0.005615530000000127],[0.00914678573608383],"[0.005987829999999968, 0.00010025500999999958]",[0.0]
"[70, 38]",[103],[100],"[70, 38]",[False],[0],"[0.005904210000000017, 0.008231770000000024]",[0.0010277700000000996],[0.009435081481933484],"[0.005713299999999973, 0.009956011772000003]",[0.0]
"[70, 39]",[119],[101],"[70, 38]",[False],[0],"[0.005806640000000026, 0.0018378499999999794]",[0.009307019999999977],[0.0006368064880370884],"[0.005968230000000071, 0.009355200000000004]",[0.0]
"[70, 38]",[115],[101],"[70, 38]",[False],[0],"[0.005968230000000071, 0.009355200000000004]",[0.0008946500000001061],[0.003181591033935437],"[0.005797280000000068, 0.008082819999999987]",[0.0]
"[70, 38]",[96],[100],"[70, 39]",[False],[0],"[0.005797280000000068, 0.008082819999999987]",[0.0005807200000000345],[0.0062106132507324455],"[0.005676399999999967, 0.0015683200000000171]",[0.0]
"[70, 39]",[103],[100],"[70, 39]",[False],[0],"[0.005676399999999967, 0.0015683200000000171]",[0.0015245500000000741],[0.0027868270874022785],"[0.006018589999999987, 0.0032801599999999816]",[0.0]
"[70, 39]",[121],[100],"[70, 39]",[False],[0],"[0.006018589999999987, 0.0032801599999999816]",[0.005236660000000165],[0.008548641204833875],"[0.006389750000000024, 0.0003993500000000257]",[0.0]
"[70, 39]",[121],[101],"[70, 38]",[False],[0],"[0.006389750000000024, 0.0003993500000000257]",[0.008513550000000142],[0.004474296569824109],"[0.0062956300000000485, 0.007436400000000006]",[0.0]
"[46, 30]",[0],[110],"[45, 33]",[False],[0],"[0.002952400000000032, 0.0075888899999999974]",[0.008897600000000061],[6.591949208711867e-17],"[0.0010999600000000127, 0.002588929999999998]",[0.0]
"[45, 33]",[14],[105],"[44, 35]",[False],[0],"[0.0010999600000000127, 0.002588929999999998]",[0.0035384700000000817],[0.002176952362060525],"[0.003189400000000002, 0.006500460000000012]",[0.0]
"[44, 35]",[21],[100],"[43, 37]",[False],[0],"[0.003189400000000002, 0.006500460000000012]",[0.002577060000000091],[0.007805728912353406],"[0.009012730000000009, 0.008686080000000028]",[0.0]
"[43, 37]",[16],[96],"[43, 40]",[False],[0],"[0.009012730000000009, 0.008686080000000028]",[0.0077194800000001396],[0.001191749572753864],"[0.008445530000000019, 0.00199305000000001]",[0.0]
"[43, 40]",[2],[91],"[44, 42]",[False],[0],"[0.008445530000000019, 0.00199305000000001]",[0.008994890000000106],[0.0011917495727540427],"[0.0016977399999999962, 0.006993029999999987]",[0.0]
"[44, 42]",[25],[86],"[44, 44]",[False],[0],"[0.0016977399999999962, 0.006993029999999987]",[0.005646600000000052],[0.008974113464355473],"[0.008742469999999995, 0.008101889999999994]",[0.0]
"[44, 44]",[30],[82],"[45, 46]",[False],[0],"[0.008742469999999995, 0.008101889999999994]",[0.009265800000000029],[0.009437351226806712],"[0.009093120000000012, 0.007870250000000033]",[0.0]
"[45, 46]",[32],[79],"[47, 48]",[False],[0],"[0.009093120000000012, 0.007870250000000033]",[0.0014491400000001264],[0.0005097961425781974],"[0.002590400000000012, 0.007334030000000019]",[0.0]
"[47, 48]",[50],[76],"[48, 50]",[False],[0],"[0.002590400000000012, 0.007334030000000019]",[0.0020704500000000466],[0.000613346099853522],"[0.008961120000000017, 0.0022822799999999595]",[0.0]
"[48, 50]",[85],[74],"[50, 50]",[False],[0],"[0.008961120000000017, 0.0022822799999999595]",[0.0018382100000001334],[0.008205280303955152],"[0.007257129999999935, 0.008486289999999997]",[0.0]
"[50, 50]",[92],[73],"[52, 51]",[False],[0],"[0.007257129999999935, 0.008486289999999997]",[0.0005180500000000685],[0.00923120498657234],"[0.006454230000000012, 0.0029733199999999443]",[0.0]
"[52, 51]",[118],[74],"[54, 51]",[False],[0],"[0.006454230000000012, 0.0029733199999999443]",[0.0025421300000000556],[0.003358230590820386],"[0.006019880000000002, 0.0009098100000000092]",[0.0]
"[54, 51]",[133],[75],"[56, 50]",[False],[0],"[0.006019880000000002, 0.0009098100000000092]",[0.004807590000000016],[0.005098628997802763],"[0.0050523999999999986, 0.005039589999999972]",[0.0]
"[56, 50]",[140],[77],"[58, 49]",[False],[0],"[0.0050523999999999986, 0.005039589999999972]",[0.00726313],[0.00046184539794924713],"[0.0030490799999999853, 0.007358100000000015]",[0.0]
"[58, 49]",[167],[79],"[59, 48]",[False],[0],"[0.0030490799999999853, 0.007358100000000015]",[0.0038228900000000284],[0.009152946472168041],"[0.009461280000000084, 0.0030124500000000276]",[0.0]
"[59, 48]",[139],[81],"[61, 47]",[False],[0],"[0.009461280000000084, 0.0030124500000000276]",[0.00686802000000007],[0.0039963150024415],"[0.003947470000000038, 0.0055907200000000126]",[0.0]
"[61, 47]",[147],[83],"[62, 46]",[False],[0],"[0.003947470000000038, 0.0055907200000000126]",[0.0014101699999999311],[0.0025668334960938215],"[0.007146740000000023, 0.006305509999999969]",[0.0]
"[62, 46]",[144],[85],"[63, 45]",[False],[0],"[0.007146740000000023, 0.006305509999999969]",[0.00952659000000003],[4.3201446533207635e-05],"[0.008889629999999973, 0.00756735000000003]",[0.0]
"[63, 45]",[158],[87],"[64, 44]",[False],[0],"[0.008889629999999973, 0.00756735000000003]",[0.004172180000000119],[0.00425184249877939],"[0.00905480000000003, 0.005463080000000002]",[0.0]
"[64, 44]",[136],[88],"[65, 43]",[False],[0],"[0.00905480000000003, 0.005463080000000002]",[0.006560220000000186],[0.007579822540283207],"[0.007573489999999969, 0.00879904000000002]",[0.0]
"[65, 43]",[132],[89],"[66, 43]",[False],[0],"[0.007573489999999969, 0.00879904000000002]",[0.0007405700000000862],[0.008616790771484467],"[0.005086950000000052, 0.0032804800000000144]",[0.0]
"[66, 43]",[150],[91],"[67, 42]",[False],[0],"[0.005086950000000052, 0.0032804800000000144]",[0.0012035800000000617],[0.00867704391479497],"[0.0014769799999999871, 0.0032504499999999915]",[0.0]
"[67, 42]",[131],[92],"[67, 41]",[False],[0],"[0.0014769799999999871, 0.0032504499999999915]",[0.008945520000000177],[0.009624271392822313],"[0.006505050000000038, 0.00777684000000003]",[0.0]
"[67, 41]",[112],[93],"[68, 41]",[False],[0],"[0.006505050000000038, 0.00777684000000003]",[0.002993890000000027],[0.0007740211486817767],"[0.0009187199999999632, 0.007201890000000011]",[0.0]
"[68, 41]",[139],[94],"[68, 40]",[False],[0],"[0.0009187199999999632, 0.007201890000000011]",[0.009730310000000004],[0.005760536193847792],"[0.0048713400000000365, 0.009708750000000002]",[0.0]
"[68, 40]",[120],[95],"[68, 40]",[False],[0],"[0.0048713400000000365, 0.009708750000000002]",[0.0011690500000000464],[0.0008189201354980493],"[0.00788983999999996, 0.0071794900000000245]",[0.0]
"[68, 40]",[109],[95],"[69, 40]",[False],[0],"[0.00788983999999996, 0.0071794900000000245]",[0.005386930000000069],[0.0005883216857909736],"[0.0006447600000000654, 0.007294760000000025]",[0.0]
"[69, 40]",[116],[95],"[69, 40]",[False],[0],"[0.0006447600000000654, 0.007294760000000025]",[0.006583459999999992],[0.003917503356933685],"[0.003323160000000035, 0.005630250000000017]",[0.0]
"[69, 40]",[135],[96],"[69, 39]",[False],[0],"[0.003323160000000035, 0.005630250000000017]",[0.004566670000000056],[0.006645812988281208],"[0.005484540000000026, 0.009266019999999991]",[0.0]
"[69, 39]",[107],[96],"[69, 39]",[False],[0],"[0.005484540000000026, 0.009266019999999991]",[0.004198770000000169],[0.005355777740478518],"[0.007001480000000048, 0.009911059999999977]",[0.0]
"[69, 39]",[118],[96],"[69, 39]",[False],[0],"[0.007001480000000048, 0.009911059999999977]",[0.001604669999999999],[0.009435977935791151],"[0.008478479999999998, 0.007870910000000014]",[0.0]
