State_Center,Act_Center,Reward_Center,NextState_Center,Done,Cost_Center,Weight,Probability
"[-0.435, -0.005000000000000009]",[-0.5150000000000001],[1.115],"[-0.435, 0.005]",False,[50.0],12,0.5217391304347826
"[-0.435, 0.005]",[-0.535],[1.055],"[-0.435, 0.01500000000000001]",False,[50.0],11,0.5238095238095238
"[-0.435, 0.01500000000000001]",[-0.525],[1.035],"[-0.435, 0.02500000000000002]",False,[50.0],9,0.36
"[-0.435, 0.02500000000000002]",[-0.265],[1.105],"[-0.425, 0.02500000000000002]",False,[50.0],1,0.05
"[-0.425, 0.02500000000000002]",[-0.4950000000000001],[1.095],"[-0.425, 0.03499999999999997]",False,[50.0],11,0.3333333333333333
"[-0.405, 0.054999999999999986]",[-0.3750000000000001],[1.025],"[-0.395, 0.065]",False,[50.0],13,0.4482758620689655
"[-0.395, 0.065]",[-0.405],[1.005],"[-0.375, 0.07500000000000001]",False,[50.0],1,0.03333333333333333
"[-0.375, 0.07500000000000001]",[-0.4950000000000001],[0.965],"[-0.365, 0.08500000000000002]",False,[50.0],9,0.3
"[-0.365, 0.08500000000000002]",[-0.5850000000000001],[0.915],"[-0.355, 0.10499999999999998]",False,[50.0],2,0.06666666666666667
"[-0.355, 0.10499999999999998]",[-0.4850000000000001],[0.895],"[-0.33499999999999996, 0.11499999999999999]",False,[50.0],2,0.15384615384615385
"[-0.33499999999999996, 0.11499999999999999]",[-0.42500000000000004],[0.925],"[-0.31500000000000006, 0.125]",False,[50.0],1,0.05263157894736842
"[-0.31500000000000006, 0.125]",[-0.3850000000000001],[0.905],"[-0.29500000000000004, 0.135]",False,[50.0],1,0.125
"[-0.29500000000000004, 0.135]",[-0.405],[0.885],"[-0.275, 0.14500000000000002]",False,[50.0],1,0.125
"[-0.275, 0.14500000000000002]",[-0.42500000000000004],[0.865],"[-0.255, 0.15500000000000003]",False,[50.0],1,0.16666666666666666
"[-0.255, 0.15500000000000003]",[-0.44500000000000006],[0.835],"[-0.22499999999999998, 0.16500000000000004]",False,[50.0],1,1.0
"[-0.22499999999999998, 0.16500000000000004]",[-0.3350000000000001],[0.825],"[-0.20499999999999996, 0.17500000000000004]",False,[50.0],1,0.5
"[-0.20499999999999996, 0.17500000000000004]",[-0.405],[0.805],"[-0.17500000000000004, 0.18500000000000005]",False,[50.0],1,1.0
"[-0.17500000000000004, 0.18500000000000005]",[-0.3450000000000001],[0.785],"[-0.14500000000000002, 0.18500000000000005]",False,[50.0],1,1.0
"[-0.14500000000000002, 0.18500000000000005]",[-0.3450000000000001],[0.765],"[-0.11499999999999999, 0.19499999999999995]",False,[50.0],1,0.5
"[-0.11499999999999999, 0.19499999999999995]",[-0.5050000000000001],[0.745],"[-0.08499999999999996, 0.21499999999999997]",False,[50.0],1,1.0
"[-0.08499999999999996, 0.21499999999999997]",[-0.3550000000000001],[0.725],"[-0.04500000000000005, 0.21499999999999997]",False,[50.0],1,1.0
"[-0.04500000000000005, 0.21499999999999997]",[-0.3550000000000001],[0.705],"[-0.015000000000000017, 0.22499999999999998]",False,[50.0],1,1.0
"[-0.015000000000000017, 0.22499999999999998]",[-0.395],[0.6849999999999999],"[0.02500000000000002, 0.235]",False,[50.0],1,1.0
"[0.02500000000000002, 0.235]",[-0.5650000000000001],[0.655],"[0.06499999999999995, 0.255]",False,[50.0],1,1.0
"[0.06499999999999995, 0.255]",[-0.3750000000000001],[0.635],"[0.10499999999999998, 0.265]",False,[50.0],1,1.0
"[0.10499999999999998, 0.265]",[-0.395],[0.615],"[0.14500000000000002, 0.275]",False,[50.0],1,0.5
"[0.14500000000000002, 0.275]",[-0.5050000000000001],[0.595],"[0.19500000000000006, 0.28500000000000003]",False,[50.0],1,1.0
"[0.19500000000000006, 0.28500000000000003]",[-0.5950000000000001],[0.5650000000000001],"[0.2350000000000001, 0.29500000000000004]",False,[50.0],1,1.0
"[0.2350000000000001, 0.29500000000000004]",[-0.5950000000000001],[0.535],"[0.2849999999999999, 0.31500000000000006]",False,[50.0],1,1.0
"[0.2849999999999999, 0.31500000000000006]",[-0.6050000000000001],[0.505],"[0.33499999999999996, 0.32499999999999996]",False,[50.0],1,1.0
"[0.33499999999999996, 0.32499999999999996]",[-0.42500000000000004],[0.485],"[0.395, 0.345]",False,[50.0],1,1.0
"[0.395, 0.345]",[-0.6250000000000001],[0.45500000000000007],"[0.44500000000000006, 0.355]",False,[50.0],1,1.0
"[0.44500000000000006, 0.355]",[-0.5050000000000001],[0.42500000000000004],"[0.5050000000000001, 0.365]",False,[50.0],1,1.0
"[0.5050000000000001, 0.365]",[-0.545],[0.395],"[0.565, 0.385]",False,[50.0],1,1.0
"[0.565, 0.385]",[-0.4750000000000001],[0.375],"[0.625, 0.395]",False,[50.0],1,1.0
"[0.625, 0.395]",[-0.545],[0.345],"[0.6950000000000001, 0.405]",False,[50.0],1,1.0
"[0.6950000000000001, 0.405]",[-0.5050000000000001],[0.325],"[0.7550000000000001, 0.42500000000000004]",False,[50.0],1,1.0
"[0.7550000000000001, 0.42500000000000004]",[-0.7150000000000001],[0.28500000000000003],"[0.825, 0.43500000000000005]",False,[50.0],1,1.0
"[0.825, 0.43500000000000005]",[-0.545],[0.255],"[0.895, 0.45499999999999996]",False,[50.0],1,1.0
"[0.895, 0.45499999999999996]",[-0.7050000000000001],[0.225],"[0.9650000000000001, 0.46499999999999997]",False,[50.0],1,1.0
"[0.9650000000000001, 0.46499999999999997]",[-0.6550000000000001],[0.195],"[1.045, 0.485]",False,[50.0],1,1.0
"[1.045, 0.485]",[-0.5650000000000001],[0.165],"[1.125, 0.495]",False,[50.0],1,1.0
"[1.125, 0.495]",[-0.7150000000000001],[0.125],"[1.205, 0.515]",False,[50.0],1,1.0
"[1.205, 0.515]",[-0.6350000000000001],[0.10500000000000001],"[1.2850000000000001, 0.515]",False,[50.0],1,1.0
"[-0.395, -0.03499999999999998]",[-0.20500000000000007],[1.235],"[-0.405, -0.025000000000000026]",False,[50.0],9,0.24324324324324326
"[-0.405, -0.025000000000000026]",[-0.935],[1.195],"[-0.405, -0.005000000000000009]",False,[50.0],7,0.2
"[-0.405, -0.005000000000000009]",[-0.3550000000000001],[1.155],"[-0.405, 0.005]",False,[50.0],11,0.4074074074074074
"[-0.405, 0.005]",[-0.4950000000000001],[1.115],"[-0.405, 0.01500000000000001]",False,[50.0],11,0.5238095238095238
"[-0.405, 0.01500000000000001]",[-0.8550000000000001],[1.035],"[-0.405, 0.03499999999999997]",False,[50.0],5,0.21739130434782608
"[-0.405, 0.03499999999999997]",[-0.31500000000000006],[1.065],"[-0.395, 0.04499999999999998]",False,[50.0],9,0.2647058823529412
"[-0.395, 0.04499999999999998]",[-0.32500000000000007],[1.045],"[-0.385, 0.054999999999999986]",False,[50.0],8,0.25
"[-0.375, 0.065]",[-0.525],[1.015],"[-0.365, 0.07500000000000001]",False,[50.0],4,0.13333333333333333
"[-0.365, 0.07500000000000001]",[-0.3450000000000001],[0.995],"[-0.355, 0.08500000000000002]",False,[50.0],3,0.1111111111111111
"[-0.355, 0.08500000000000002]",[-0.44500000000000006],[0.965],"[-0.345, 0.09499999999999997]",False,[50.0],3,0.15
"[-0.345, 0.09499999999999997]",[-0.29500000000000004],[0.945],"[-0.32499999999999996, 0.10499999999999998]",False,[50.0],3,0.1875
"[-0.32499999999999996, 0.10499999999999998]",[-0.5850000000000001],[0.935],"[-0.30500000000000005, 0.125]",False,[50.0],1,0.037037037037037035
"[-0.30500000000000005, 0.125]",[-0.3750000000000001],[0.915],"[-0.28500000000000003, 0.135]",False,[50.0],1,0.2
"[-0.28500000000000003, 0.135]",[-0.3750000000000001],[0.895],"[-0.265, 0.14500000000000002]",False,[50.0],1,0.16666666666666666
"[-0.265, 0.14500000000000002]",[-0.535],[0.875],"[-0.245, 0.15500000000000003]",False,[50.0],1,0.5
"[-0.245, 0.15500000000000003]",[-0.4850000000000001],[0.845],"[-0.21499999999999997, 0.16500000000000004]",False,[50.0],1,1.0
"[-0.21499999999999997, 0.16500000000000004]",[-0.535],[0.825],"[-0.18500000000000005, 0.18500000000000005]",False,[50.0],1,1.0
"[-0.18500000000000005, 0.18500000000000005]",[-0.395],[0.805],"[-0.15500000000000003, 0.19499999999999995]",False,[50.0],1,1.0
"[-0.15500000000000003, 0.19499999999999995]",[-0.3450000000000001],[0.785],"[-0.125, 0.20499999999999996]",False,[50.0],1,1.0
"[-0.125, 0.20499999999999996]",[-0.535],[0.755],"[-0.09499999999999997, 0.21499999999999997]",False,[50.0],1,1.0
"[-0.09499999999999997, 0.21499999999999997]",[-0.525],[0.735],"[-0.055000000000000056, 0.22499999999999998]",False,[50.0],1,0.5
"[-0.055000000000000056, 0.22499999999999998]",[-0.31500000000000006],[0.715],"[-0.025000000000000026, 0.235]",False,[50.0],1,1.0
"[-0.025000000000000026, 0.235]",[-0.3750000000000001],[0.695],"[0.01500000000000001, 0.245]",False,[50.0],1,1.0
"[0.01500000000000001, 0.245]",[-0.3350000000000001],[0.6849999999999999],"[0.05500000000000004, 0.255]",False,[50.0],1,0.5
"[0.05500000000000004, 0.255]",[-0.3550000000000001],[0.665],"[0.09499999999999997, 0.265]",False,[50.0],1,1.0
"[0.09499999999999997, 0.265]",[-0.32500000000000007],[0.645],"[0.135, 0.265]",False,[50.0],1,1.0
"[0.135, 0.265]",[-0.41500000000000004],[0.625],"[0.18500000000000005, 0.275]",False,[50.0],1,1.0
"[0.18500000000000005, 0.275]",[-0.44500000000000006],[0.605],"[0.2250000000000001, 0.29500000000000004]",False,[50.0],1,1.0
"[0.2250000000000001, 0.29500000000000004]",[-0.3650000000000001],[0.585],"[0.2749999999999999, 0.30500000000000005]",False,[50.0],1,1.0
"[0.2749999999999999, 0.30500000000000005]",[-0.3550000000000001],[0.5650000000000001],"[0.32499999999999996, 0.30500000000000005]",False,[50.0],1,1.0
"[0.32499999999999996, 0.30500000000000005]",[-0.405],[0.545],"[0.375, 0.31500000000000006]",False,[50.0],1,1.0
"[0.375, 0.31500000000000006]",[-0.2450000000000001],[0.535],"[0.42500000000000004, 0.32499999999999996]",False,[50.0],1,1.0
"[0.42500000000000004, 0.32499999999999996]",[-0.2250000000000001],[0.525],"[0.4750000000000001, 0.33499999999999996]",False,[50.0],1,1.0
"[0.4750000000000001, 0.33499999999999996]",[-0.14500000000000002],[0.515],"[0.5349999999999999, 0.33499999999999996]",False,[50.0],1,1.0
"[0.5349999999999999, 0.33499999999999996]",[-0.20500000000000007],[0.505],"[0.585, 0.33499999999999996]",False,[50.0],1,1.0
"[0.585, 0.33499999999999996]",[-0.17500000000000004],[0.495],"[0.635, 0.345]",False,[50.0],1,1.0
"[0.635, 0.345]",[-0.265],[0.485],"[0.6950000000000001, 0.355]",False,[50.0],1,1.0
"[0.6950000000000001, 0.355]",[-0.2550000000000001],[0.475],"[0.7550000000000001, 0.355]",False,[50.0],1,1.0
"[0.7550000000000001, 0.355]",[-0.17500000000000004],[0.46499999999999997],"[0.8049999999999999, 0.365]",False,[50.0],1,1.0
"[0.8049999999999999, 0.365]",[0.005],[0.46499999999999997],"[0.865, 0.365]",False,[50.0],1,1.0
"[0.865, 0.365]",[-0.16500000000000004],[0.45500000000000007],"[0.925, 0.365]",False,[50.0],1,1.0
"[0.925, 0.365]",[-0.055000000000000056],[0.45500000000000007],"[0.9850000000000001, 0.365]",False,[50.0],1,1.0
"[0.9850000000000001, 0.365]",[0.01500000000000001],[0.45500000000000007],"[1.045, 0.365]",False,[50.0],1,1.0
"[1.045, 0.365]",[0.12499999999999989],[0.45500000000000007],"[1.105, 0.365]",False,[50.0],1,1.0
"[1.105, 0.365]",[-0.005000000000000009],[0.45500000000000007],"[1.1549999999999998, 0.365]",False,[50.0],1,1.0
"[1.1549999999999998, 0.365]",[0.11499999999999988],[0.46499999999999997],"[1.2149999999999999, 0.365]",False,[50.0],1,1.0
"[1.2149999999999999, 0.365]",[0.22499999999999998],[0.475],"[1.275, 0.355]",False,[50.0],1,1.0
"[1.275, 0.355]",[0.255],[0.485],"[1.335, 0.345]",False,[50.0],1,1.0
"[1.335, 0.345]",[0.21499999999999997],[0.505],"[1.3850000000000002, 0.345]",False,[50.0],1,1.0
"[1.3850000000000002, 0.345]",[0.16499999999999992],[0.505],"[1.4449999999999998, 0.33499999999999996]",False,[50.0],1,1.0
"[-0.445, -0.09500000000000003]",[-0.4750000000000001],[1.2550000000000001],"[-0.455, -0.08500000000000002]",False,[50.0],3,0.2
"[-0.455, -0.08500000000000002]",[-0.19500000000000006],[1.225],"[-0.47500000000000003, -0.08500000000000002]",False,[50.0],1,0.07692307692307693
"[-0.47500000000000003, -0.08500000000000002]",[-0.4750000000000001],[1.2550000000000001],"[-0.485, -0.07500000000000001]",False,[50.0],4,0.3076923076923077
"[-0.485, -0.07500000000000001]",[-0.42500000000000004],[1.235],"[-0.495, -0.065]",False,[50.0],4,0.5
"[-0.495, -0.065]",[-0.5650000000000001],[1.225],"[-0.505, -0.055]",False,[50.0],4,0.3333333333333333
"[-0.505, -0.055]",[-0.06500000000000006],[1.195],"[-0.515, -0.055]",False,[50.0],2,0.18181818181818182
"[-0.515, -0.055]",[-0.07500000000000007],[1.195],"[-0.525, -0.055]",False,[50.0],2,0.4
"[-0.525, -0.055]",[-0.2550000000000001],[1.145],"[-0.525, -0.04499999999999999]",False,[50.0],1,0.3333333333333333
"[-0.525, -0.04499999999999999]",[-0.015000000000000017],[1.205],"[-0.535, -0.04499999999999999]",False,[50.0],2,0.3333333333333333
"[-0.535, -0.04499999999999999]",[-0.2350000000000001],[1.125],"[-0.545, -0.03499999999999998]",False,[50.0],1,0.16666666666666666
"[-0.545, -0.03499999999999998]",[-0.08500000000000008],[1.125],"[-0.545, -0.03499999999999998]",False,[50.0],1,0.25
"[-0.545, -0.03499999999999998]",[-0.2450000000000001],[1.115],"[-0.555, -0.025000000000000026]",False,[50.0],1,0.25
"[-0.555, -0.025000000000000026]",[-0.2550000000000001],[1.095],"[-0.555, -0.025000000000000026]",False,[50.0],1,0.3333333333333333
"[-0.555, -0.025000000000000026]",[-0.14500000000000002],[1.095],"[-0.5650000000000001, -0.015000000000000017]",False,[50.0],1,0.3333333333333333
"[-0.5650000000000001, -0.015000000000000017]",[-0.2250000000000001],[1.075],"[-0.5650000000000001, -0.015000000000000017]",False,[50.0],1,0.5
"[-0.5650000000000001, -0.015000000000000017]",[-0.08500000000000008],[1.075],"[-0.5650000000000001, -0.005000000000000009]",False,[50.0],1,0.5
"[-0.5650000000000001, -0.005000000000000009]",[-0.17500000000000004],[1.065],"[-0.5650000000000001, -0.005000000000000009]",False,[50.0],2,1.0
"[-0.5650000000000001, 0.005]",[-0.025000000000000026],[1.045],"[-0.5650000000000001, 0.005]",False,[50.0],5,0.8333333333333334
"[-0.5650000000000001, 0.005]",[-0.1050000000000001],[1.035],"[-0.555, 0.01500000000000001]",False,[50.0],1,0.16666666666666666
"[-0.555, 0.01500000000000001]",[0.035000000000000024],[1.035],"[-0.555, 0.01500000000000001]",False,[50.0],3,0.75
"[-0.555, 0.01500000000000001]",[0.035000000000000024],[1.035],"[-0.555, 0.005]",False,[50.0],1,0.25
"[-0.555, 0.005]",[0.005],[1.035],"[-0.555, 0.005]",False,[50.0],1,0.2
"[-0.555, 0.005]",[0.1349999999999999],[1.045],"[-0.545, 0.005]",False,[50.0],1,0.2
"[-0.545, 0.005]",[0.10499999999999987],[1.055],"[-0.545, 0.005]",False,[50.0],2,1.0
"[-0.545, -0.005000000000000009]",[0.22499999999999998],[1.075],"[-0.545, -0.005000000000000009]",False,[50.0],1,0.25
"[-0.545, -0.005000000000000009]",[0.1349999999999999],[1.085],"[-0.555, -0.015000000000000017]",False,[50.0],1,0.25
"[-0.555, -0.015000000000000017]",[0.15499999999999992],[1.095],"[-0.555, -0.015000000000000017]",False,[50.0],2,0.4
"[-0.555, -0.015000000000000017]",[0.06499999999999984],[1.095],"[-0.555, -0.025000000000000026]",False,[50.0],1,0.2
"[-0.555, -0.025000000000000026]",[0.07499999999999984],[1.105],"[-0.5650000000000001, -0.025000000000000026]",False,[50.0],1,0.3333333333333333
"[-0.5650000000000001, -0.025000000000000026]",[0.1449999999999999],[1.115],"[-0.5650000000000001, -0.025000000000000026]",False,[50.0],1,0.5
"[-0.5650000000000001, -0.025000000000000026]",[0.19499999999999995],[1.125],"[-0.5750000000000001, -0.03499999999999998]",False,[50.0],1,0.5
"[-0.5750000000000001, -0.03499999999999998]",[0.20499999999999996],[1.135],"[-0.5750000000000001, -0.03499999999999998]",False,[50.0],1,0.25
"[-0.5750000000000001, -0.03499999999999998]",[0.265],[1.145],"[-0.5850000000000001, -0.04499999999999999]",False,[50.0],1,0.25
"[-0.5850000000000001, -0.04499999999999999]",[0.10499999999999987],[1.205],"[-0.5950000000000001, -0.04499999999999999]",False,[50.0],2,0.3333333333333333
"[-0.5950000000000001, -0.04499999999999999]",[0.235],[1.165],"[-0.5950000000000001, -0.055]",False,[50.0],1,0.3333333333333333
"[-0.5950000000000001, -0.055]",[0.35499999999999987],[1.185],"[-0.6050000000000001, -0.065]",False,[50.0],1,0.3333333333333333
"[-0.6050000000000001, -0.065]",[0.3649999999999999],[1.195],"[-0.615, -0.07500000000000001]",False,[50.0],1,1.0
"[-0.615, -0.07500000000000001]",[0.29500000000000004],[1.215],"[-0.625, -0.07500000000000001]",False,[50.0],1,1.0
"[-0.625, -0.07500000000000001]",[0.265],[1.225],"[-0.645, -0.08500000000000002]",False,[50.0],1,1.0
"[-0.645, -0.08500000000000002]",[0.19499999999999995],[1.235],"[-0.655, -0.08500000000000002]",False,[50.0],1,1.0
"[-0.385, -0.08500000000000002]",[0.235],[1.325],"[-0.405, -0.09500000000000003]",False,[50.0],2,0.08
"[-0.405, -0.09500000000000003]",[0.4149999999999999],[1.285],"[-0.41500000000000004, -0.10499999999999998]",False,[50.0],1,0.05263157894736842
"[-0.41500000000000004, -0.10499999999999998]",[0.35499999999999987],[1.305],"[-0.435, -0.11499999999999999]",False,[50.0],1,0.1
"[-0.435, -0.11499999999999999]",[0.46499999999999997],[1.325],"[-0.455, -0.125]",False,[50.0],1,0.14285714285714285
"[-0.455, -0.125]",[0.485],[1.355],"[-0.47500000000000003, -0.135]",False,[50.0],1,0.5
"[-0.47500000000000003, -0.135]",[0.4049999999999999],[1.375],"[-0.495, -0.14500000000000002]",False,[50.0],1,0.16666666666666666
"[-0.495, -0.14500000000000002]",[0.495],[1.395],"[-0.525, -0.165]",False,[50.0],1,0.25
"[-0.525, -0.165]",[0.43499999999999994],[1.415],"[-0.545, -0.17500000000000002]",False,[50.0],1,0.5
"[-0.545, -0.17500000000000002]",[0.3849999999999999],[1.435],"[-0.5750000000000001, -0.185]",False,[50.0],1,0.3333333333333333
"[-0.5750000000000001, -0.185]",[0.515],[1.465],"[-0.6050000000000001, -0.195]",False,[50.0],1,1.0
"[-0.6050000000000001, -0.195]",[0.515],[1.485],"[-0.635, -0.20500000000000002]",False,[50.0],1,1.0
"[-0.635, -0.20500000000000002]",[0.42499999999999993],[1.515],"[-0.675, -0.215]",False,[50.0],1,0.5
"[-0.675, -0.215]",[0.785],[1.565],"[-0.705, -0.23500000000000001]",False,[50.0],4,1.0
"[-0.705, -0.23500000000000001]",[0.505],[1.565],"[-0.745, -0.245]",False,[50.0],1,0.25
"[-0.745, -0.245]",[0.46499999999999997],[1.585],"[-0.785, -0.255]",False,[50.0],1,1.0
"[-0.785, -0.255]",[0.42499999999999993],[1.605],"[-0.8250000000000001, -0.265]",False,[50.0],2,1.0
"[-0.8250000000000001, -0.265]",[0.525],[1.635],"[-0.875, -0.28500000000000003]",False,[50.0],1,0.5
"[-0.875, -0.28500000000000003]",[0.3949999999999999],[1.555],"[-0.895, -0.275]",True,[150.0],2,0.6666666666666666
"[-0.375, -0.09500000000000003]",[0.485],[1.275],"[-0.385, -0.10499999999999998]",False,[50.0],1,0.05263157894736842
"[-0.385, -0.10499999999999998]",[0.765],[1.325],"[-0.405, -0.125]",False,[50.0],2,0.18181818181818182
"[-0.405, -0.125]",[0.485],[1.325],"[-0.425, -0.135]",False,[50.0],1,0.09090909090909091
"[-0.425, -0.135]",[0.5650000000000001],[1.345],"[-0.445, -0.14500000000000002]",False,[50.0],1,0.14285714285714285
"[-0.445, -0.14500000000000002]",[0.6349999999999999],[1.385],"[-0.47500000000000003, -0.165]",False,[50.0],1,0.2
"[-0.47500000000000003, -0.165]",[0.5849999999999999],[1.415],"[-0.495, -0.17500000000000002]",False,[50.0],1,0.5
"[-0.495, -0.17500000000000002]",[0.505],[1.435],"[-0.525, -0.185]",False,[50.0],1,0.25
"[-0.525, -0.185]",[0.6349999999999999],[1.465],"[-0.555, -0.20500000000000002]",False,[50.0],1,1.0
"[-0.555, -0.20500000000000002]",[0.5949999999999999],[1.495],"[-0.5950000000000001, -0.225]",False,[50.0],1,0.3333333333333333
"[-0.5950000000000001, -0.225]",[0.5650000000000001],[1.525],"[-0.625, -0.23500000000000001]",False,[50.0],1,1.0
"[-0.625, -0.23500000000000001]",[0.555],[1.555],"[-0.665, -0.245]",False,[50.0],1,1.0
"[-0.665, -0.245]",[0.6149999999999999],[1.585],"[-0.705, -0.265]",False,[50.0],1,1.0
"[-0.705, -0.265]",[0.6149999999999999],[1.615],"[-0.745, -0.275]",False,[50.0],1,1.0
"[-0.745, -0.275]",[0.725],[1.655],"[-0.795, -0.29500000000000004]",False,[50.0],1,0.5
"[-0.795, -0.29500000000000004]",[0.3749999999999999],[1.665],"[-0.845, -0.305]",False,[50.0],1,1.0
"[-0.845, -0.305]",[0.525],[1.695],"[-0.895, -0.315]",False,[50.0],1,1.0
"[-0.895, -0.315]",[0.46499999999999997],[1.485],"[-0.895, -0.28500000000000003]",True,[150.0],1,1.0
"[-0.395, -0.08500000000000002]",[0.745],[1.335],"[-0.41500000000000004, -0.10499999999999998]",False,[50.0],2,0.1
"[-0.41500000000000004, -0.10499999999999998]",[0.755],[1.365],"[-0.425, -0.125]",False,[50.0],2,0.2
"[-0.425, -0.125]",[0.735],[1.355],"[-0.445, -0.135]",False,[50.0],1,0.14285714285714285
"[-0.445, -0.135]",[0.6349999999999999],[1.385],"[-0.47500000000000003, -0.155]",False,[50.0],1,0.25
"[-0.47500000000000003, -0.155]",[0.715],[1.475],"[-0.495, -0.17500000000000002]",False,[50.0],2,0.5
"[-0.495, -0.17500000000000002]",[0.8449999999999999],[1.475],"[-0.525, -0.195]",False,[50.0],3,0.75
"[-0.525, -0.195]",[1.005],[1.555],"[-0.555, -0.215]",False,[50.0],4,1.0
"[-0.555, -0.215]",[0.765],[1.595],"[-0.5950000000000001, -0.23500000000000001]",False,[50.0],2,0.5
"[-0.5950000000000001, -0.23500000000000001]",[0.6849999999999999],[1.575],"[-0.635, -0.245]",False,[50.0],1,0.5
"[-0.635, -0.245]",[0.8949999999999999],[1.625],"[-0.675, -0.275]",False,[50.0],1,0.5
"[-0.675, -0.275]",[0.8849999999999999],[1.665],"[-0.715, -0.29500000000000004]",False,[50.0],1,0.5
"[-0.715, -0.29500000000000004]",[0.985],[1.725],"[-0.765, -0.315]",False,[50.0],3,1.0
"[-0.765, -0.315]",[0.495],[1.745],"[-0.8150000000000001, -0.325]",False,[50.0],3,0.75
"[-0.8150000000000001, -0.325]",[0.495],[1.7650000000000001],"[-0.875, -0.34500000000000003]",False,[50.0],1,0.3333333333333333
"[-0.875, -0.34500000000000003]",[0.45499999999999996],[1.655],"[-0.895, -0.325]",True,[150.0],1,1.0
"[-0.435, -0.055]",[0.8949999999999999],[1.315],"[-0.445, -0.08500000000000002]",False,[50.0],2,0.09090909090909091
"[-0.445, -0.08500000000000002]",[0.715],[1.325],"[-0.455, -0.09500000000000003]",False,[50.0],1,0.0625
"[-0.455, -0.09500000000000003]",[0.945],[1.335],"[-0.47500000000000003, -0.11499999999999999]",False,[50.0],2,0.18181818181818182
"[-0.47500000000000003, -0.11499999999999999]",[0.725],[1.405],"[-0.495, -0.135]",False,[50.0],1,0.07692307692307693
"[-0.495, -0.135]",[0.6449999999999999],[1.465],"[-0.515, -0.155]",False,[50.0],2,0.6666666666666666
"[-0.515, -0.155]",[0.8249999999999998],[1.485],"[-0.545, -0.17500000000000002]",False,[50.0],1,0.3333333333333333
"[-0.545, -0.17500000000000002]",[0.775],[1.525],"[-0.5750000000000001, -0.195]",False,[50.0],1,0.3333333333333333
"[-0.5750000000000001, -0.195]",[0.8849999999999999],[1.565],"[-0.6050000000000001, -0.215]",False,[50.0],1,1.0
"[-0.6050000000000001, -0.215]",[0.8849999999999999],[1.615],"[-0.645, -0.245]",False,[50.0],1,1.0
"[-0.645, -0.245]",[0.8549999999999999],[1.685],"[-0.685, -0.265]",False,[50.0],2,0.6666666666666666
"[-0.685, -0.265]",[0.805],[1.725],"[-0.725, -0.28500000000000003]",False,[50.0],2,1.0
"[-0.725, -0.28500000000000003]",[0.8649999999999999],[1.745],"[-0.775, -0.305]",False,[50.0],1,0.5
"[-0.775, -0.305]",[0.4149999999999999],[1.7650000000000001],"[-0.8250000000000001, -0.315]",False,[50.0],2,1.0
"[-0.8250000000000001, -0.315]",[0.535],[1.795],"[-0.875, -0.335]",False,[50.0],2,1.0
"[-0.875, -0.335]",[0.4149999999999999],[1.685],"[-0.895, -0.315]",True,[150.0],2,0.6666666666666666
"[-0.405, -0.04499999999999999]",[0.745],[1.285],"[-0.41500000000000004, -0.065]",False,[50.0],1,0.038461538461538464
"[-0.41500000000000004, -0.065]",[0.9150000000000001],[1.315],"[-0.425, -0.08500000000000002]",False,[50.0],3,0.09090909090909091
"[-0.425, -0.08500000000000002]",[0.965],[1.385],"[-0.445, -0.11499999999999999]",False,[50.0],2,0.10526315789473684
"[-0.445, -0.11499999999999999]",[0.5849999999999999],[1.385],"[-0.465, -0.125]",False,[50.0],2,0.2857142857142857
"[-0.465, -0.125]",[0.8249999999999998],[1.455],"[-0.485, -0.155]",False,[50.0],1,0.14285714285714285
"[-0.485, -0.155]",[0.9150000000000001],[1.495],"[-0.505, -0.17500000000000002]",False,[50.0],1,0.16666666666666666
"[-0.505, -0.17500000000000002]",[1.0349999999999997],[1.495],"[-0.535, -0.195]",False,[50.0],3,1.0
"[-0.535, -0.195]",[1.045],[1.545],"[-0.5650000000000001, -0.225]",False,[50.0],3,1.0
"[-0.5650000000000001, -0.225]",[1.065],[1.595],"[-0.6050000000000001, -0.245]",False,[50.0],3,0.75
"[-0.6050000000000001, -0.245]",[0.9549999999999997],[1.665],"[-0.645, -0.265]",False,[50.0],2,0.5
"[-0.645, -0.265]",[0.785],[1.735],"[-0.695, -0.28500000000000003]",False,[50.0],1,0.5
"[-0.695, -0.28500000000000003]",[0.8749999999999999],[1.775],"[-0.735, -0.315]",False,[50.0],1,0.3333333333333333
"[-0.735, -0.315]",[0.44499999999999995],[1.785],"[-0.785, -0.325]",False,[50.0],2,1.0
"[-0.785, -0.325]",[0.495],[1.805],"[-0.845, -0.335]",False,[50.0],2,1.0
"[-0.845, -0.335]",[0.4149999999999999],[1.855],"[-0.895, -0.34500000000000003]",False,[50.0],3,0.75
"[-0.895, -0.34500000000000003]",[0.4149999999999999],[1.605],"[-0.895, -0.305]",True,[150.0],2,1.0
"[-0.33499999999999996, -0.025000000000000026]",[0.945],[1.295],"[-0.33499999999999996, -0.04499999999999999]",False,[50.0],1,0.02
"[-0.33499999999999996, -0.04499999999999999]",[0.755],[1.335],"[-0.345, -0.065]",False,[50.0],1,0.043478260869565216
"[-0.345, -0.065]",[0.8449999999999999],[1.335],"[-0.355, -0.08500000000000002]",False,[50.0],2,0.09090909090909091
"[-0.355, -0.08500000000000002]",[0.945],[1.425],"[-0.375, -0.11499999999999999]",False,[50.0],1,0.05
