State,Act,Reward,NextState,Done,Cost,Weight,Probability
"[-0.43748232664062503, 0.0026247390917968783]",[-0.5317529059570313],[1.0561074268072845],"[-0.43635336486328125, 0.01591851232421874]",False,[0.0],11,0.5238095238095238
"[-0.436480379453125, 0.01564063875]",[-0.5280870586328125],[1.0306063149124385],"[-0.4332737523046875, 0.028842783125000014]",False,[0.0],9,0.36
"[-0.43065375, 0.020601870000000015]",[-0.26803067],[1.1080957412719727],"[-0.42700010000000005, 0.027302620000000007]",False,[0.0],1,0.05
"[-0.42613370890625013, 0.021513384472656265]",[-0.49500678573242185],[1.091883001476526],"[-0.4220315707617189, 0.03388857311523437]",False,[0.0],11,0.3333333333333333
"[-0.4035356430786133, 0.0575343148852539]",[-0.3707287281738282],[1.0277025386225431],"[-0.39383584057128906, 0.06680247175781251]",False,[0.0],13,0.4482758620689655
"[-0.39140266, 0.06921756]",[-0.40845149],[1.0038432121276857],"[-0.37978327, 0.07942890999999999]",False,[0.0],1,0.03333333333333333
"[-0.3746270801953125, 0.07348518312499999]",[-0.4903606689453125],[0.9631676610559226],"[-0.36221562296875, 0.08574418656249998]",False,[0.0],9,0.3
"[-0.368247235, 0.08683347499999998]",[-0.58598174],[0.919947338104248],"[-0.3535725699999999, 0.10148298499999997]",False,[0.0],2,0.06666666666666667
"[-0.3535725699999999, 0.10148298499999997]",[-0.488675875],[0.8955135345458984],"[-0.33668369, 0.113699915]",False,[0.0],2,0.15384615384615385
"[-0.33499122, 0.11027646]",[-0.42383662],[0.9209564208984374],"[-0.31678194, 0.12087226000000001]",False,[0.0],1,0.05263157894736842
"[-0.31678194, 0.12087226000000001]",[-0.38257106],[0.901827907562256],"[-0.29693228000000005, 0.13043654]",False,[0.0],1,0.125
"[-0.29693228000000005, 0.13043654]",[-0.40539502],[0.8815581321716309],"[-0.27552193, 0.14057136000000003]",False,[0.0],1,0.125
"[-0.27552193, 0.14057136000000003]",[-0.42877743],[0.8601192474365235],"[-0.25245875, 0.1512909]",False,[0.0],1,0.16666666666666666
"[-0.254059683125, 0.17973680875000006]",[-0.017144230624999916],[0.7410018086433412],"[-0.22527893125, 0.18016536812500006]",False,[0.0],5,0.7142857142857143
"[-0.22733891, 0.16560119500000006]",[0.02207050000000007],[0.7834919691085817],"[-0.200872125, 0.16504949500000005]",False,[0.0],2,0.16666666666666666
"[-0.2050709, 0.19215807250000003]",[-0.08606192749999997],[0.7634577989578248],"[-0.17421085999999994, 0.19430959500000006]",False,[0.0],3,0.42857142857142855
"[-0.17528099562499996, 0.20219987875000003]",[0.035133867500000075],[0.7536856383085252],"[-0.14297585500000004, 0.20132150562500006]",False,[0.0],5,0.625
"[-0.143443255, 0.18519437500000005]",[0.18299260500000006],[0.7893800735473633],"[-0.11405613999999996, 0.18061959500000005]",False,[0.0],2,0.18181818181818182
"[-0.11326622999999995, 0.19805300000000003]",[-0.5092353],[0.7411332130432129],"[-0.08089876000000003, 0.21078384000000003]",False,[0.0],1,0.2
"[-0.08089876000000003, 0.21078384000000003]",[-0.35464164],[0.723401165008545],"[-0.04670053999999999, 0.21964991]",False,[0.0],1,0.16666666666666666
"[-0.04473465999999996, 0.20715737500000006]",[0.12355868000000006],[0.7574796915054322],"[-0.011754185000000035, 0.20406842500000003]",False,[0.0],2,0.5
"[-0.013482087500000024, 0.23187452187500002]",[0.21410475187500005],[0.7234063088893892],"[0.02333235687499998, 0.226521851875]",False,[0.0],5,1.0
"[0.052074378114106236, 0.1956464422592681]",[0.7526215608453319],[0.7376735785264765],"[0.08237449673562743, 0.17683362530456714]",False,[0.0],332,0.9325842696629213
"[-0.39877622636718746, -0.0331388739453125]",[-0.20636944042968752],[1.2310530219227076],"[-0.4038032860546875, -0.027979638828125]",False,[0.0],9,0.24324324324324326
"[-0.40409916156250003, -0.028198964375]",[-0.93170491265625],[1.1911484524607663],"[-0.40738178125, -0.005151215468749998]",False,[0.0],7,0.2
"[-0.4042821356054688, -0.005093173603515626]",[-0.35449652202148435],[1.156334239244461],"[-0.40462438424804686, 0.0037692402929687552]",False,[0.0],11,0.4074074074074074
"[-0.40722283522460934, 0.0031612645117187494]",[-0.4917755476953125],[1.118393075466156],"[-0.4060613269433594, 0.015455634414062485]",False,[0.0],11,0.5238095238095238
"[-0.40505271374999996, 0.014513426874999995]",[-0.857012593125],[1.0377233564853667],"[-0.40160995187500004, 0.035525509999999996]",False,[0.0],5,0.21739130434782608
"[-0.4016239830859375, 0.033599660351562505]",[-0.31351883113281254],[1.0650622997432948],"[-0.39582998957031246, 0.04143766667968749]",False,[0.0],9,0.2647058823529412
"[-0.39515962765625, 0.04520555835937499]",[-0.32607024984375],[1.0451517827808856],"[-0.3874919490625, 0.053357362890624996]",False,[0.0],8,0.25
"[-0.37921693624999997, 0.06446641875]",[-0.5289887799999999],[1.015819489955902],"[-0.36819696874999996, 0.07769116624999997]",False,[0.0],4,0.13333333333333333
"[-0.3671788, 0.07492267999999999]",[-0.3448239275],[0.992941689491272],"[-0.3547313749999999, 0.08354326999999999]",False,[0.0],3,0.1111111111111111
"[-0.3557938899999999, 0.08440109999999999]",[-0.44677138],[0.9606513977050781],"[-0.3416940275, 0.09557035500000005]",False,[0.0],3,0.15
"[-0.3416940275, 0.09557035500000005]",[-0.29886906999999996],[0.9457079172134398],"[-0.3260042575, 0.10304212249999997]",False,[0.0],3,0.1875
"[-0.3245092, 0.10961555999999997]",[-0.58259071],[0.9376142501831054],"[-0.30619395000000005, 0.12418020000000002]",False,[0.0],1,0.037037037037037035
"[-0.30619395000000005, 0.12418020000000002]",[-0.37857335],[0.918685531616211],"[-0.28582036, 0.13364458]",False,[0.0],1,0.2
"[-0.28582036, 0.13364458]",[-0.37481972],[0.8999445915222168],"[-0.26393747, 0.14301515000000004]",False,[0.0],1,0.16666666666666666
"[-0.26393747, 0.14301515000000004]",[-0.53540742],[0.8731741905212402],"[-0.24034118999999998, 0.15640032000000004]",False,[0.0],1,0.5
"[-0.24259010124999994, 0.18104257375000007]",[-0.828916003125],[0.7763035982847215],"[-0.21251808562500002, 0.20176543125000004]",False,[0.0],5,0.8333333333333334
"[-0.21466905000000003, 0.16855192000000002]",[-0.53705795],[0.8220179557800293],"[-0.18698465999999997, 0.18197846000000004]",False,[0.0],1,0.14285714285714285
"[-0.18698465999999997, 0.18197846000000004]",[-0.39249935],[0.8023929595947266],"[-0.15734476000000006, 0.19179082000000003]",False,[0.0],1,0.125
"[-0.15723046500000007, 0.20215809500000004]",[0.12225736500000009],[0.7422170639038086],"[-0.12504816000000002, 0.19910169000000005]",False,[0.0],2,0.25
"[-0.12545818000000003, 0.20525253000000004]",[0.28161846000000007],[0.7191394567489624],"[-0.09299327250000003, 0.19821206250000006]",False,[0.0],3,0.5
"[-0.09457691125000009, 0.24062543000000003]",[-0.025492274999999953],[0.6167568206787108],"[-0.05604288249999993, 0.24126270000000005]",False,[0.0],4,0.6666666666666666
"[-0.058886679999999955, 0.21225398500000003]",[0.18417855500000008],[0.7209621191024781],"[-0.02517164000000001, 0.20764953000000005]",False,[0.0],2,0.15384615384615385
"[-0.02668073562500002, 0.23529567750000002]",[0.34827474500000005],[0.6450311481952666],"[0.010502230624999984, 0.22658875437500003]",False,[0.0],5,1.0
"[-0.4450429910902888, -0.07449072041932503]",[-0.8528209691728198],[1.2044320519704896],"[-0.455864666302245, -0.05392471201274035]",False,[0.0],149,0.8010752688172043
"[-0.4636388246624663, -0.07903645077619895]",[-0.9869596764532715],[1.1726332399294308],"[-0.4749877736327017, -0.05471984188567626]",False,[0.0],1810,0.9339525283797729
"[-0.47003632475112006, -0.05565325101937277]",[-0.7996085382242365],[1.1591312342520956],"[-0.4778746789736169, -0.03566304763238266]",False,[0.0],72,0.03715170278637771
"[-0.5047030540992737, -0.03893701789657593]",[-0.020520542495574945],[1.2448405783303316],"[-0.5109056051603699, -0.038423999171295166]",False,[0.0],19,0.1792452830188679
"[-0.465650722201286, -0.03911516561011344]",[-0.603838434774251],[1.1836018948607363],"[-0.47110402885567937, -0.024019191908020526]",False,[0.0],27,0.25471698113207547
"[-0.559682455, -0.023596525]",[0.02837567250000008],[1.1056699037551878],"[-0.56349574, -0.024305895]",False,[0.0],3,0.031914893617021274
"[-0.46933800726843694, -0.02844960703940767]",[-0.6275301798022548],[1.1037233698768998],"[-0.4730532412275987, -0.012761406112707702]",False,[0.0],35,0.3723404255319149
"[-0.55415106, 0.010045169999999996]",[0.032239710000000046],[1.0385797500610352],"[-0.5525868, 0.009239200000000005]",False,[0.0],1,0.012195121951219513
"[-0.5496886, -0.008246420000000004]",[0.13711675000000006],[1.0804067611694337],"[-0.55119085, -0.011674280000000004]",False,[0.0],1,0.010638297872340425
"[-0.5563245, -0.01956844]",[0.06694358000000004],[1.0995421409606931],"[-0.5595447, -0.02124202]",False,[0.0],1,0.00980392156862745
"[-0.5669521, -0.0267722]",[0.19569078000000006],[1.120387077331543],"[-0.5714966, -0.03166449]",False,[0.0],1,0.010638297872340425
"[-0.49279754375, -0.038914955]",[0.0835009787500001],[1.2462423503398896],"[-0.499135298125, -0.04100248125]",False,[0.0],5,0.04716981132075472
"[-0.3863446610335523, -0.1077126936503938]",[-0.635269964485853],[1.2942373484245824],"[-0.40278957196727005, -0.09291663563412877]",False,[0.0],59,0.32065217391304346
"[-0.4172037571638401, -0.10020041965190213]",[-0.6588560327123243],[1.243456521995508],"[-0.43235736818937376, -0.0837290125704413]",False,[0.0],46,0.23711340206185566
"[-0.43769693615336625, -0.10136563597634932]",[-0.7358834655130064],[1.2746354370079191],"[-0.4529342635571562, -0.08296854285694888]",False,[0.0],51,0.30357142857142855
"[-0.37627274304494357, -0.06534320113639985]",[-0.692626623796568],[1.2098308837876377],"[-0.3858057051010482, -0.04805652319302073]",False,[0.0],99,0.495
"[-0.4085127921821958, -0.08839626691582125]",[-0.7236156242173313],[1.2234184124255132],"[-0.42169136919682354, -0.07030589274407018]",False,[0.0],62,0.2980769230769231
"[-0.42854889166083654, -0.10030560241613329]",[-0.774056715094972],[1.2771150591725289],"[-0.4436283011011551, -0.08212755140211986]",False,[0.0],68,0.3300970873786408
"[-0.3967361243916319, -0.09813586036497436]",[-0.17108356652866635],[1.2974546070432456],"[-0.4122097447843144, -0.09385872220475329]",False,[0.0],46,0.24338624338624337
"[-0.41460048425064566, -0.08917756631907434]",[-0.9748402788581053],[1.2028061194695598],"[-0.4276111899036717, -0.06559526522571504]",False,[0.0],104,0.5360824742268041
"[-0.43662928347580715, -0.0781641054428572]",[-1.061927822208624],[1.1997085609607465],"[-0.4478097737751211, -0.05330604982059471]",False,[0.0],82,0.4880952380952381
"[-0.33103406, -0.02559471]",[0.94372509],[1.2971862792968751],"[-0.33638757, -0.04918784]",False,[0.0],1,0.02
"[-0.33667555157733664, -0.05952348421373816]",[-0.325705456932039],[1.2312213454742142],"[-0.3457650451916846, -0.051380834304296366]",False,[0.0],67,0.5677966101694916
"[-0.3438230378856826, -0.05973098604120635]",[0.09002174569104782],[1.2609662381273692],"[-0.35350001485669297, -0.06198150623503984]",False,[0.0],82,0.6029411764705882
"[-0.3580122311703709, -0.0900985745992838]",[-0.13867982985668112],[1.260909970275363],"[-0.37224309772632713, -0.08663156171797197]",False,[0.0],50,0.30303030303030304
"[-0.3785628953190687, -0.0815098297006269]",[-0.6359940205244898],[1.2234701053552732],"[-0.3908176797868393, -0.06675730636621952]",False,[0.0],58,0.29
"[-0.4183528340625, -0.1506997396875]",[-0.14147335718749998],[1.4269513130187987],"[-0.442275030625, -0.14714173125]",False,[0.0],6,0.030927835051546393
"[-0.37718543, -0.03690529]",[0.5617717100000001],[1.2780885696411133],"[-0.38383934, -0.0509496]",False,[0.0],2,0.06060606060606061
"[-0.3836011584781249, -0.08413132831283568]",[-0.8694093359423632],[1.19841529852957],"[-0.39590299664737727, -0.06239611686789807]",False,[0.0],93,0.5054347826086957
"[-0.36388374206566415, -0.0802936662020555]",[-0.8148860522742117],[1.2118589708856362],"[-0.37567391086565805, -0.06047823102371043]",False,[0.0],105,0.5737704918032787
"[-0.367990135001237, -0.09289807378613521]",[-0.6973764930222826],[1.2334947754461765],"[-0.3819240116128658, -0.07546364281863832]",False,[0.0],43,0.23497267759562843
"[-0.43114951, -0.03429222]",[0.6470267900000002],[1.2851216316223146],"[-0.437476665, -0.050049125]",False,[0.0],2,0.044444444444444446
"[-0.3962806159375, -0.1601854610546875]",[0.09578979289062506],[1.4459898121654988],"[-0.42203696023437515, -0.1625610172265625]",False,[0.0],9,0.047619047619047616
"[-0.35592472749999987, -0.036726550000000004]",[0.49513395750000005],[1.2689908742904663],"[-0.362440435, -0.048716397499999994]",False,[0.0],3,0.13043478260869565
"[-0.3965349343972553, -0.07436985880786347]",[-0.9250545070466393],[1.1791456383304633],"[-0.4072286451598929, -0.05176767222460875]",False,[0.0],97,0.5132275132275133
"[-0.4069113348828125, -0.15715744585937502]",[-0.21904370578125],[1.4652910463511946],"[-0.4317624608984375, -0.1516439456640625]",False,[0.0],9,0.04326923076923077
"[-0.41090113, -0.03681672]",[0.98045103],[1.2990225791931154],"[-0.41809905, -0.06132793]",False,[0.0],1,0.02857142857142857
"[-0.41987646, -0.02707291]",[1.09529708],[1.3],"[-0.42554146000000004, -0.05207288]",False,[0.0],1,0.029411764705882353
"[-0.4256604685996632, -0.07490215816485873]",[-0.9629449554419522],[1.1789489841652028],"[-0.4363859351874002, -0.05129824652918515]",False,[0.0],82,0.39805825242718446
"[-0.353413054294693, -0.07633870246829949]",[-0.6455743568247702],[1.2214750878172334],"[-0.3647690176378949, -0.060246915318126704]",False,[0.0],87,0.5272727272727272
"[-0.4274931945019532, -0.1593651613769531]",[-0.24427219603515626],[1.3900061531923713],"[-0.45266460696289057, -0.15323402172851563]",False,[0.0],11,0.05339805825242718
"[-0.35708689999999993, -0.02586973]",[0.89810624],[1.2949052810668946],"[-0.36242354, -0.0483225]",False,[0.0],1,0.014925373134328358
"[-0.36360514, -0.02683389]",[1.00769527],[1.3],"[-0.36923188, -0.05183393]",False,[0.0],1,0.021739130434782608
"[-0.31597563046875, -0.037221839374999996]",[0.2121644427343751],[1.2538332514464856],"[-0.322214044765625, -0.042525939375]",False,[0.0],8,0.2857142857142857
"[-0.32466034846434966, -0.05978105384452738]",[0.23486995359447077],[1.2721886487981928],"[-0.33453848465587577, -0.06565281671730352]",False,[0.0],64,0.5663716814159292
"[-0.33715879589757974, -0.10264014375674876]",[0.21328678540056467],[1.3875328333862067],"[-0.3538656121474059, -0.10797229314677127]",False,[0.0],36,0.3050847457627119
"[-0.3311173501953125, -0.0495841834765625]",[0.14197576261718758],[1.2479141134768725],"[-0.33924011847656255, -0.053133582578125005]",False,[0.0],9,0.07627118644067797
"[-0.3394699, -0.02762288]",[0.8968984100000001],[1.294844913482666],"[-0.34508544, -0.05004531]",False,[0.0],1,0.02
"[-0.39392912, -0.03039467]",[0.9862510200000001],[1.2993125915527344],"[-0.40010732, -0.05505085]",False,[0.0],1,0.02702702702702703
"[-0.3524926349999999, -0.035942615]",[0.6404625850000001],[1.2783515930175782],"[-0.3590678249999999, -0.051398905]",False,[0.0],2,0.08695652173913043
"[-0.3377501275, -0.037233006562500004]",[0.2381141515625001],[1.2373289287090303],"[-0.34402488062500003, -0.043185849062500004]",False,[0.0],6,0.1935483870967742
"[-0.3877179, -0.13239354]",[1.01028949],[1.439061450958252],"[-0.4102342, -0.15739357]",False,[0.0],1,0.005434782608695652
"[-0.34156115296875, -0.046006719531250004]",[0.1485303985156251],[1.2417968146502973],"[-0.349120277578125, -0.04972001265625]",False,[0.0],8,0.058823529411764705
"[-0.3608271067022705, -0.04965561775421143]",[0.08713189762084968],[1.2825404785457069],"[-0.36888818963500974, -0.0518339074331665]",False,[0.0],16,0.08743169398907104
"[-0.3115452725, -0.032810481875000005]",[0.2212464950000001],[1.2016561686992648],"[-0.31708991625, -0.03834156]",False,[0.0],5,0.17857142857142858
"[-0.321300971875, -0.042552106874999995]",[0.1796379832812501],[1.2681141138076781],"[-0.3283487975, -0.04704306390625]",False,[0.0],7,0.061946902654867256
"[-0.371342298828125, -0.052811213359375]",[-0.20660532109375],[1.244504112005234],"[-0.379516607109375, -0.047646061406249995]",False,[0.0],8,0.04
"[-0.38111967312499995, -0.0546097425]",[-0.50749351390625],[1.1898932188749318],"[-0.38918054296875004, -0.0419223903125]",False,[0.0],7,0.03804347826086957
"[-0.3493299, -0.04097605]",[-0.041905960000000034],[1.247904682159424],"[-0.35583012999999997, -0.03992844]",False,[0.0],1,0.007352941176470588
"[-0.3473904858957172, -0.10182572557381583]",[-0.4230214614812247],[1.3098287892054343],"[-0.3631185786184822, -0.09125023554899857]",False,[0.0],32,0.23529411764705882
"[-0.35201662156249985, -0.0440607596875]",[0.047878784687500085],[1.241660761833191],"[-0.3591301896874999, -0.04525775625]",False,[0.0],6,0.03636363636363636
"[-0.40313620625, -0.036018913124999996]",[-0.08531194718750001],[1.235485625267029],"[-0.40878547375, -0.033886117812500005]",False,[0.0],6,0.13953488372093023
"[-0.40896117, -0.03836259]",[0.1247197100000001],[1.25545392036438],"[-0.415265475, -0.041480539999999996]",False,[0.0],2,0.046511627906976744
"[-0.42129529968750007, -0.05278769890625]",[-0.26799560578125],[1.225329577922821],"[-0.4293840101562501, -0.046087811718749996]",False,[0.0],7,0.03398058252427184
"[-0.4316155625, -0.037795680624999994]",[-0.16913475249999999],[1.2188417673110963],"[-0.43743734375, -0.033567271875]",False,[0.0],5,0.1111111111111111
"[-0.43754114, -0.0337660925]",[-0.04318213750000001],[1.2363505601882934],"[-0.44288616000000003, -0.032686530000000005]",False,[0.0],3,0.06666666666666667
"[-0.44257292000000004, -0.03532815]",[0.017923450000000077],[1.2474067211151123],"[-0.44824931, -0.035776224999999995]",False,[0.0],2,0.07407407407407407
"[-0.44770104, -0.038589]",[0.12569026000000005],[1.272826385498047],"[-0.45404285, -0.04173124]",False,[0.0],1,0.037037037037037035
"[-0.35695066843749984, -0.050182283125000005]",[-0.51052932953125],[1.2036845400929457],"[-0.3642991540625, -0.037419023281250005]",False,[0.0],7,0.04242424242424243
"[-0.36135013734375, -0.03394249109375]",[-0.11363512046874999],[1.2087802767753604],"[-0.36662941515625, -0.031101613281249996]",False,[0.0],7,0.22580645161290322
"[-0.36655720875, -0.037256506875]",[-0.040057916875],[1.2097746372222904],"[-0.37246485812499996, -0.036255070937499995]",False,[0.0],6,0.1935483870967742
"[-0.3783060915820312, -0.035733730371093744]",[-0.09874825841796875],[1.2222132219001651],"[-0.3838918171679687, -0.03326499259765625]",False,[0.0],10,0.30303030303030304
"[-0.38327337250000004, -0.03487]",[-0.031479808749999956],[1.2308876633644106],"[-0.3888106, -0.03408303125]",False,[0.0],4,0.11428571428571428
"[-0.38821177687499997, -0.036517969375]",[-0.157057766875],[1.2273462474346162],"[-0.393845226875, -0.032591486249999996]",False,[0.0],5,0.14285714285714285
"[-0.392958154453125, -0.037040568281250005]",[-0.22178506140624998],[1.228158287703991],"[-0.39858892, -0.03149593328125]",False,[0.0],8,0.21621621621621623
"[-0.39578780203124997, -0.036969379375]",[-0.23113306671875003],[1.214973370730877],"[-0.401394740625, -0.031191047812499997]",False,[0.0],7,0.1891891891891892
"[-0.405720971484375, -0.03712805875]",[-0.101362557890625],[1.2381408788263797],"[-0.41152633101562497, -0.034594008671874996]",False,[0.0],8,0.18604651162790697
"[-0.4120129775, -0.03691733]",[-0.165901715],[1.231026363372803],"[-0.417698565, -0.032769845]",False,[0.0],3,0.08571428571428572
"[-0.41615650839843754, -0.03514633876953125]",[-0.45969552779296874],[1.1851901477202775],"[-0.4211669970312501, -0.02365393265625]",False,[0.0],10,0.2857142857142857
"[-0.42365080000000005, -0.02913505]",[0.034831810000000046],[1.2223562240600587],"[-0.42835885000000007, -0.03000581]",False,[0.0],1,0.034482758620689655
"[-0.44879758, -0.03296345]",[-0.030059449999999995],[1.2267685890197755],"[-0.4540317, -0.03221196]",False,[0.0],1,0.037037037037037035
"[-0.44066640375, -0.0565732425]",[-0.3346245025],[1.1979456424713137],"[-0.449271905, -0.048207639999999996]",False,[0.0],4,0.021505376344086023
"[-0.4486030173840332, -0.05723505959716797]",[-0.9608952844299317],[1.1520815676485654],"[-0.4564981706658936, -0.03356335576599121]",False,[0.0],15,0.08064516129032258
"[-0.33567773874999995, -0.056532005]",[-0.76263729375],[1.2107683420181279],"[-0.34375383375, -0.03836238375]",False,[0.0],4,0.03389830508474576
"[-0.346602460703125, -0.036850709667968745]",[-0.0044096270410155895],[1.2296003432944418],"[-0.3524926541308593, -0.0367404561328125]",False,[0.0],11,0.3235294117647059
"[-0.3510049699999999, -0.038430809999999996]",[-0.07651282499999999],[1.2240017414093018],"[-0.3570518924999999, -0.036518005]",False,[0.0],3,0.13043478260869565
"[-0.35605972999999996, -0.03322029]",[-0.24184877],[1.213277816772461],"[-0.3610525, -0.02717412]",False,[0.0],1,0.043478260869565216
"[-0.36301764593963626, -0.02283349782836914]",[-0.04208619214019778],[1.2331154812534806],"[-0.3666148869021606, -0.021781356756286622]",False,[0.0],16,0.34782608695652173
"[-0.3678412413671875, -0.028323114296875]",[-0.12102806593749998],[1.196536185219884],"[-0.37221153453125, -0.025297423046875003]",False,[0.0],9,0.1956521739130435
"[-0.3730436159326172, -0.02513570728027344]",[-0.1055871993261719],[1.1459673560690136],"[-0.37692453275390625, -0.022496029462890622]",False,[0.0],13,0.3023255813953488
"[-0.3735433260058594, -0.0246833559375]",[-0.32264621037109376],[1.1910314671695235],"[-0.3770624827929688, -0.016617145]",False,[0.0],11,0.2558139534883721
"[-0.37875821, -0.0176767875]",[-0.23335206500000003],[1.168965268135071],"[-0.38127534, -0.011842950000000007]",False,[0.0],3,0.07142857142857142
"[-0.38310626360107425, -0.011667916086425785]",[-0.39032092656005857],[1.1216175962937998],"[-0.384452715715332, -0.00190991886964844]",False,[0.0],13,0.3939393939393939
"[-0.3844203333581543, -0.0024573107104492176]",[-0.337833071817627],[1.1001260778983122],"[-0.38436306172851564, 0.0059885601306152395]",False,[0.0],14,0.3783783783783784
"[-0.3837872699609375, 0.001686206210937501]",[-0.23670047755859377],[1.131044339574873],"[-0.383201882109375, 0.007603759893281251]",False,[0.0],10,0.35714285714285715
"[-0.38412107609375, 0.006059595703125005]",[-0.321835714140625],[1.0978350967168808],"[-0.38272240687500003, 0.014105455312499997]",False,[0.0],9,0.32142857142857145
"[-0.380581539375, 0.014378153124999998]",[-0.16853411562499998],[1.125119459629059],"[-0.378056315625, 0.018591478749999998]",False,[0.0],5,0.14285714285714285
"[-0.37560323994470596, 0.01276671421636581]",[-0.10085052096096038],[1.144116381579079],"[-0.37342610184391023, 0.01528796385877609]",False,[0.0],20,0.47619047619047616
"[-0.3768123675, 0.016622124375000002]",[-0.226036035],[1.1308470785617823],"[-0.37385144187499997, 0.022273048750000017]",False,[0.0],5,0.11904761904761904
"[-0.372389255, 0.025881647500000014]",[-0.22547540000000002],[1.095002126693725],"[-0.36794753999999996, 0.031518517499999996]",False,[0.0],3,0.08571428571428572
"[-0.36815506676757814, 0.0370662819946289]",[0.09418513077636727],[1.0980111534241586],"[-0.36235003868652343, 0.03471160602294922]",False,[0.0],13,0.30952380952380953
"[-0.3641975046002197, 0.037261763674011225]",[0.05636961642608651],[1.0803101780067663],"[-0.35831081067077625, 0.03585256373168945]",False,[0.0],16,0.38095238095238093
"[-0.35815779999999997, 0.03811932]",[-0.34698582],[1.0653417587280274],"[-0.35159605999999993, 0.046793939999999985]",False,[0.0],1,0.02564102564102564
"[-0.3518655649999998, 0.04368392999999999]",[-0.5644817775],[1.0588687241077421],"[-0.344123511875, 0.057796062499999995]",False,[0.0],5,0.13513513513513514
"[-0.3455795604785156, 0.05564559482421874]",[-0.04666277752929689],[1.058181883674115],"[-0.33661405053710935, 0.056812133105468746]",False,[0.0],11,0.3793103448275862
"[-0.3351156925, 0.057324230000000004]",[-0.1644718],[1.059675431251526],"[-0.3257245675, 0.061435997500000006]",False,[0.0],3,0.10344827586206896
"[-0.32483376390624996, 0.0641338853125]",[0.05375435296875006],[1.0418408185243606],"[-0.31464394078125, 0.06279001625]",False,[0.0],7,0.2692307692307692
"[-0.31617552, 0.06562436]",[-0.33261262],[1.0110505104064942],"[-0.3052321700000001, 0.07393955999999999]",False,[0.0],1,0.06666666666666667
"[-0.3063268550000001, 0.07751300999999997]",[0.04403615750000009],[0.9889938354492188],"[-0.29398352000000005, 0.07641207999999997]",False,[0.0],3,0.17647058823529413
"[-0.29315710000000006, 0.07852863999999998]",[-0.34642841],[0.9845508575439453],"[-0.28013062, 0.08718943999999999]",False,[0.0],1,0.02702702702702703
"[-0.28013062, 0.08718943999999999]",[-0.19551798],[0.9747750282287598],"[-0.26591957, 0.09207737000000002]",False,[0.0],1,0.058823529411764705
"[-0.26747242, 0.09603858000000004]",[-0.006093604999999985],[0.9716707706451416],"[-0.25209813999999997, 0.09619093000000001]",False,[0.0],2,0.2857142857142857
"[-0.25084788, 0.09844017]",[-0.29536451],[0.9472811698913574],"[-0.23470366, 0.10582422999999999]",False,[0.0],1,0.2
"[-0.23470366, 0.10582422999999999]",[-0.20807042],[0.9368776321411132],"[-0.21749437, 0.11102605]",False,[0.0],1,0.2
"[-0.21749437, 0.11102605]",[-0.28743635],[0.9225058555603026],"[-0.1993469, 0.11821197999999998]",False,[0.0],1,1.0
"[-0.1993469, 0.11821197999999998]",[-0.41497532],[0.9017570495605469],"[-0.17987966999999996, 0.12858629]",False,[0.0],1,1.0
"[-0.17987966999999996, 0.12858629]",[-0.30980993],[0.8862666130065918],"[-0.15889281000000002, 0.13633156000000002]",False,[0.0],1,1.0
"[-0.15889281000000002, 0.13633156000000002]",[-0.32416765],[0.8700581550598145],"[-0.13664758, 0.14443576000000002]",False,[0.0],1,0.5
"[-0.13664758, 0.14443576000000002]",[-0.21516859],[0.8592997550964357],"[-0.11325096999999999, 0.14981496]",False,[0.0],1,1.0
"[-0.11325096999999999, 0.14981496]",[-0.41287047],[0.8386562347412111],"[-0.08873004000000002, 0.16013670000000002]",False,[0.0],1,0.5
"[-0.08873004000000002, 0.16013670000000002]",[-0.2812928],[0.8245916366577148],"[-0.06273305000000001, 0.16716897000000003]",False,[0.0],1,0.16666666666666666
"[-0.06273305000000001, 0.16716897000000003]",[-0.19662097],[0.8147605895996094],"[-0.03572387000000002, 0.17208457000000002]",False,[0.0],1,0.16666666666666666
"[-0.037594533125000024, 0.2704586603125]",[0.3159225228125001],[0.5987891793251038],"[0.005257615312500002, 0.26256059625000006]",False,[0.0],6,1.0
"[-0.4618263063396928, -0.035204802949838854]",[-0.9352687468660847],[1.109530581379918],"[-0.4662326100029742, -0.012208766401101247]",False,[0.0],51,0.4811320754716981
"[-0.4623873461883429, 0.012554526664173695]",[-1.0235185573761767],[1.0128877775872493],"[-0.4590859689891327, 0.03679182892503621]",False,[0.0],42,0.5121951219512195
"[-0.473430887455124, 0.03488861704488161]",[-0.8781038197430775],[0.9733851055909684],"[-0.4666917231951162, 0.05658173851438514]",False,[0.0],34,0.4788732394366197
"[-0.45317471132812503, 0.058071059609375]",[-0.722224562578125],[0.9382135972380637],"[-0.442920367734375, 0.07612666953125]",False,[0.0],8,0.14035087719298245
"[-0.4462840125, 0.07351106375]",[-0.82151976625],[0.9118880152702331],"[-0.43342686875, 0.09404899375000003]",False,[0.0],4,0.23529411764705882
"[-0.43250691500000005, 0.09699291000000004]",[-0.389938955],[0.858448123931885],"[-0.416468115, 0.10674143]",False,[0.0],2,0.25
"[-0.41866768125000003, 0.10738582749999998]",[-0.63766223625],[0.8542818427085879],"[-0.40063573375, 0.12332737375000002]",False,[0.0],4,0.25
